Id	N_Victimas	Fecha_Siniestro	Hora	Lugar_Del_Hecho	Tipo_De_Calle	Comuna	Pos_X	Pos_Y	Victima	Acusado	Rol	Sexo	Edad	Fecha_Fallecimiento	Semestre	Hora_Siniestro	Anio_Siniestro	Mes_Siniestro	Dia_Siniestro	Anio_Fallecimiento	Mes_Fallecimiento	Dia_Fallecimiento	Dia_Semana_Siniestro	Dia_Semana_Fallecimiento
2020-0014	1	27/02/2020	2:14	BERMUDEZ Y NOGOYA	CALLE	11	-58,51398484	-34,61600366	Moto	Pasajeros	CONDUCTOR	MASCULINO	42	27/02/2020	1	2	2020	2	27	2020	2	27	jueves	jueves
2020-0035	1	04/08/2020	5:30	AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.	AUTOPISTA	7	-58,45068621	-34,63638927	Moto	Pasajeros	CONDUCTOR	MASCULINO	40	04/08/2020	2	5	2020	8	4	2020	8	4	martes	martes
2020-0061	1	03/12/2020	14:40	CANTILO, INT. Y UDAONDO, GUILLERMO AV.	AUTOPISTA	13	-58,44927253	-34,54048625	Moto	Cargas	CONDUCTOR	MASCULINO	45	04/12/2020	2	14	2020	12	3	2020	12	4	jueves	viernes
2020-0066	1	07/12/2020	4:30	AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO	AUTOPISTA	10	-58,50178784	-34,63593897	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	27	07/12/2020	2	4	2020	12	7	2020	12	7	lunes	lunes
2021-0001	1	06/01/2021	18:00	AU FRONDIZI KM. 3	AUTOPISTA	1	-58,37960727	-34,62622851	Moto	Auto	CONDUCTOR	MASCULINO	36	06/01/2021	1	18	2021	1	6	2021	1	6	miercoles	miercoles
2021-0003	1	10/01/2021	7:40	AU 25 DE MAYO KM. 3,7	AUTOPISTA	7	-58,43052224	-34,62941648	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	27	10/01/2021	1	7	2021	1	10	2021	1	10	domingo	domingo
2021-0021	1	26/02/2021	5:30	YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE	CALLE	3	-58,41168345	-34,61185625	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	39	04/03/2021	1	5	2021	2	26	2021	3	4	viernes	jueves
2021-0026	1	15/03/2021	2:35	AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO	AUTOPISTA	4	-58,37562539	-34,64449357	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	36	15/03/2021	1	2	2021	3	15	2021	3	15	lunes	lunes
2021-0045	1	26/05/2021	17:24	AU FRONDIZI Y SUAREZ AV.	AUTOPISTA	4	-58,37709334	-34,64035082	Moto	Multiple	CONDUCTOR	MASCULINO	22	26/05/2021	1	17	2021	5	26	2021	5	26	miercoles	miercoles
2021-0054	1	22/06/2021	14:44	TABARE Y EREZCANO	CALLE	4	-58,42759813	-34,65463857	Moto	Cargas	CONDUCTOR	MASCULINO	41	22/06/2021	1	14	2021	6	22	2021	6	22	martes	martes
2021-0067	1	08/08/2021	9:29	AU FRONDIZI KM 2,9 (ALTURA BRASIL)	AUTOPISTA	1	-58,37910943	-34,62764718	Moto	Objeto Fijo	CONDUCTOR	MASCULINO	27	08/08/2021	2	9	2021	8	8	2021	8	8	domingo	domingo
2021-0081	1	02/11/2021	13:35	AU FRONDIZI SUBIDA BRANDSEN	AUTOPISTA	4	-58,37627355	-34,63800916	Moto	Cargas	CONDUCTOR	MASCULINO	26	02/11/2021	2	13	2021	11	2	2021	11	2	martes	martes
2021-0082	1	06/11/2021	4:39	AU 25 DE MAYO KM7 (ALTURA PASCO)	AUTOPISTA	3	-58,39591856	-34,62453459	Moto	Auto	CONDUCTOR	MASCULINO	38	06/11/2021	2	4	2021	11	6	2021	11	6	sabado	sabado
2021-0088	1	01/12/2021	15:40	AV. MOROE Y 3 DE FEBRERO	CALLE	13	-58,45531707	-34,55555257	Moto	Auto	CONDUCTOR	MASCULINO	45	07/12/2021	2	15	2021	12	1	2021	12	7	miercoles	martes
2021-0091	1	11/12/2021	23:00	BAIGORRIA Y VICTOR HUGO	CALLE	10	-58,51989389	-34,62284918	Moto	Auto	CONDUCTOR	MASCULINO	24	11/12/2021	2	23	2021	12	11	2021	12	11	sabado	sabado
2016-0098	1	27/07/2016	16:08	AV SAN JUAN Y ALBERTI	AVENIDA	3	-58,40042405	-34,62356174	Moto	Cargas	CONDUCTOR	FEMENINO	43	27/07/2016	2	16	2016	7	27	2016	7	27	miercoles	miercoles
2016-0123	1	14/09/2016	9:00	AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO	AVENIDA	7	-58,45130953	-34,64053676	Moto	Auto	CONDUCTOR	FEMENINO	58	14/09/2016	2	9	2016	9	14	2016	9	14	miercoles	miercoles
2016-0171	1	25/12/2016	19:00	AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO	AUTOPISTA	1	-58,36607137	-34,62150748	Moto	Moto	CONDUCTOR	SD	42	25/12/2016	2	19	2016	12	25	2016	12	25	domingo	domingo
2017-0038	1	01/04/2017	19:00	AV. CASTAÑARES Y LAUTARO	AVENIDA	7	-58,44516857	-34,64363363	Moto	Auto	CONDUCTOR	FEMENINO	40	01/04/2017	1	19	2017	4	1	2017	4	1	sabado	sabado
2017-0077	1	17/06/2017	23:45	FRAY JUSTO SANTAMARIA DE ORO 1930	CALLE	14	-58,42934104	-34,58451712	Moto	Cargas	CONDUCTOR	FEMENINO	60	18/06/2017	1	23	2017	6	17	2017	6	18	sabado	domingo
2018-0008	1	12/01/2018	17:50	Huergo, Ing. Av. e Independencia Av.	AVENIDA	1	-58,36659655	-34,61687778	Moto	Cargas	CONDUCTOR	FEMENINO	32	12/01/2018	1	17	2018	1	12	2018	1	12	viernes	viernes
2018-0033	1	07/04/2018	7:30	Camarones y Lope De Vega Av.	AVENIDA	10	-58,50535541	-34,62902048	Moto	Cargas	CONDUCTOR	FEMENINO	42	10/04/2018	1	7	2018	4	7	2018	4	10	sabado	martes
2018-0082	1	01/08/2018	15:53	Larrazabal y Garzon, Eugenio, Gral. Av.	AVENIDA	9	-58,49441273	-34,65869968	Moto	Cargas	CONDUCTOR	FEMENINO	17	01/08/2018	2	15	2018	8	1	2018	8	1	miercoles	miercoles
2018-0112	1	24/10/2018	9:18	Muñecas y Serrano	CALLE	15	-58,44671397	-34,59970903	Moto	Cargas	CONDUCTOR	FEMENINO	28	24/10/2018	2	9	2018	10	24	2018	10	24	miercoles	miercoles
2019-0076	1	05/09/2019	18:00	AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.	AUTOPISTA	4	-58,37157668	-34,65429986	Moto	Cargas	CONDUCTOR	FEMENINO	29	05/09/2019	2	18	2019	9	5	2019	9	5	jueves	jueves
2020-0056	1	21/11/2020	13:00	PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO	AVENIDA	8	-58,47064556	-34,69843756	Moto	Cargas	CONDUCTOR	FEMENINO	34	21/11/2020	2	13	2020	11	21	2020	11	21	sabado	sabado
2021-0002	1	07/01/2021	10:20	CASTRO, EMILIO AV. Y MURGUIONDO	AVENIDA	9	-58,51061062	-34,64972472	Moto	Cargas	CONDUCTOR	FEMENINO	47	07/01/2021	1	10	2021	1	7	2021	1	7	jueves	jueves
2021-0027	1	16/03/2021	15:30	PAZ, GRAL. AV. y DONADO	AVENIDA	12	-58,49491054	-34,54795581	Moto	Cargas	CONDUCTOR	FEMENINO	19	16/03/2021	1	15	2021	3	16	2021	3	16	martes	martes
2021-0038	1	14/05/2021	11:40	JUSTO, JUAN B. AV. Y SANTA FE AV.	AVENIDA	14	-58,42653328	-34,57816791	Moto	Cargas	CONDUCTOR	FEMENINO	44	14/05/2021	1	11	2021	5	14	2021	5	14	viernes	viernes
2021-0077	1	18/10/2021	7:20	DIRECTORIO AV. 1169	AVENIDA	6	-58,44402387	-34,62933109	Moto	Cargas	CONDUCTOR	FEMENINO	31	18/10/2021	2	7	2021	10	18	2021	10	18	lunes	lunes
2016-0009	1	24/01/2016	19:10	NOGOYA Y JOAQUIN V. GONZALES	CALLE	11	-58,50095869	-34,6082544	Moto	Auto	PASAJERO_ACOMPAÑANTE	MASCULINO	29	26/01/2016	1	19	2016	1	24	2016	1	26	domingo	martes
2016-0016	1	14/02/2016	22:00	AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO	AVENIDA	4	-58,36882665	-34,64291993	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	19	14/02/2016	1	22	2016	2	14	2016	2	14	domingo	domingo
2016-0022	1	21/02/2016	6:00	AV 9 DE JULIO Y ADOLFO ALSINA	AVENIDA	1	-58,38144696	-34,61079875	Moto	Auto	PASAJERO_ACOMPAÑANTE	MASCULINO	41	21/02/2016	1	6	2016	2	21	2016	2	21	domingo	domingo
2016-0036	1	14/03/2016	0:15	HERRERA Y ARISTOBULO DEL VALLE	CALLE	4	-58,37813396	-34,63668504	Moto	Pasajeros	PASAJERO_ACOMPAÑANTE	MASCULINO	36	14/03/2016	1	0	2016	3	14	2016	3	14	lunes	lunes
2016-0067	1	21/05/2016	17:00	AV LISANDRO DE LA TORRE Y SARAZA	AVENIDA	8	-58,48455411	-34,6751276	Moto	Pasajeros	PASAJERO_ACOMPAÑANTE	FEMENINO	30	21/05/2016	1	17	2016	5	21	2016	5	21	sabado	sabado
2016-0085	1	29/06/2016	22:00	AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO	AVENIDA	4	-58,42378834	-34,657341	Moto	Otro	SD	MASCULINO	42	29/06/2016	1	22	2016	6	29	2016	6	29	miercoles	miercoles
2016-0139	1	28/10/2016	23:00	AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO	AVENIDA	14	-58,42008769	-34,56539579	Moto	Moto	PASAJERO_ACOMPAÑANTE	FEMENINO	35	28/10/2016	2	23	2016	10	28	2016	10	28	viernes	viernes
2016-0170	1	19/12/2016	17:10	AV GRAL PAZ 4500	AVENIDA	12	-58,50598256	-34,5637998	Moto	Auto	PASAJERO_ACOMPAÑANTE	MASCULINO	21	19/12/2016	2	17	2016	12	19	2016	12	19	lunes	lunes
2017-0011	1	22/01/2017	2:30	AV. GRAL. PAZ Y AV. R. BALBIN	AVENIDA	12	-58,5007381	-34,5497951	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	FEMENINO	29	22/01/2017	1	2	2017	1	22	2017	1	22	domingo	domingo
2017-0014	1	28/01/2017	8:27	AV. DONADO Y ARIAS	AVENIDA	12	-58,49185972	-34,55046754	Moto	Multiple	PASAJERO_ACOMPAÑANTE	FEMENINO	22	28/01/2017	1	8	2017	1	28	2017	1	28	sabado	sabado
2017-0054	1	07/05/2017	21:00	AV. DE LOS CONSTITUYENTES Y PEDRO MORAN	AVENIDA	15	-58,48680218	-34,58689719	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	20	07/05/2017	1	21	2017	5	7	2017	5	7	domingo	domingo
2017-0060	1	13/05/2017	7:20	AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ	AVENIDA	8	-58,45966521	-34,67323292	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	MASCULINO	30	13/05/2017	1	7	2017	5	13	2017	5	13	sabado	sabado
2017-0100	1	21/08/2017	7:45	VENEZUELA 2135	CALLE	3	-58,3967447	-34,61512051	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	FEMENINO	16	21/08/2017	2	7	2017	8	21	2017	8	21	lunes	lunes
2017-0118	1	22/09/2017	7:02	VIEYTES Y CRUZ	AVENIDA	4	-58,37585415	-34,65232158	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	26	29/09/2017	2	7	2017	9	22	2017	9	29	viernes	viernes
2017-0127	1	16/10/2017	7:45	GALLO Y AV. CORDOBA	AVENIDA	2	-58,41192137	-34,59800248	Moto	Moto	PASAJERO_ACOMPAÑANTE	MASCULINO	24	16/10/2017	2	7	2017	10	16	2017	10	16	lunes	lunes
2017-0138	1	19/11/2017	10:30	AV. LAFUENTE Y AV. EVA PERON	AVENIDA	7	-58,46258582	-34,64385704	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	MASCULINO	25	19/11/2017	2	10	2017	11	19	2017	11	19	domingo	domingo
2018-0042	1	27/04/2018	18:43	BRANDSEN y PERDRIEL	CALLE	4	-58,38666024	-34,63953396	Moto	Cargas	PASAJERO_ACOMPAÑANTE	MASCULINO	23	27/04/2018	1	18	2018	4	27	2018	4	27	viernes	viernes
2018-0100	1	20/09/2018	10:30	Elvira Rawson de Dellepiane 150	AVENIDA	1	-58,36217754	-34,62367156	Moto	Auto	SD	FEMENINO	33	20/09/2018	2	10	2018	9	20	2018	9	20	jueves	jueves
2018-0137	1	18/12/2018	20:15	Adolfo Alsina y Santiago del Estero	CALLE	1	-58,38481975	-34,61100424	Moto	Pasajeros	PASAJERO_ACOMPAÑANTE	MASCULINO	29	19/12/2018	2	20	2018	12	18	2018	12	19	martes	miercoles
2018-0139	1	22/12/2018	6:30	Santander 1974	CALLE	7	-58,44682986	-34,63888084	Moto	Moto	PASAJERO_ACOMPAÑANTE	MASCULINO	28	24/12/2018	2	6	2018	12	22	2018	12	24	sabado	lunes
2019-0046	1	04/06/2019	9:00	GRAL PAZ Y CABILDO	AVENIDA	13	-58,47617802	-34,53825652	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	26	04/06/2019	1	9	2019	6	4	2019	6	4	martes	martes
2019-0063	1	04/08/2019	1:30	FOREST AV. Y MAURE	AVENIDA	15	-58,45220688	-34,58711712	Moto	Pasajeros	PASAJERO_ACOMPAÑANTE	MASCULINO	42	04/08/2019	2	1	2019	8	4	2019	8	4	domingo	domingo
2019-0094	1	18/11/2019	14:00	CAMARGO Y SERRANO	CALLE	15	-58,44368628	-34,59724326	Moto	Otro	PASAJERO_ACOMPAÑANTE	FEMENINO	42	18/11/2019	2	14	2019	11	18	2019	11	18	lunes	lunes
2019-0097	1	25/11/2019	8:50	AUTOPISTA PERITO MORENO KM 5,6	AUTOPISTA	9	-58,47721439	-34,64815069	Moto	Multiple	PASAJERO_ACOMPAÑANTE	FEMENINO	23	25/11/2019	2	8	2019	11	25	2019	11	25	lunes	lunes
2019-0104	1	21/12/2019	4:25	RIVADAVIA AV. Y PERGAMINO	AVENIDA	10	-58,47460416	-34,63206174	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	23	22/12/2019	2	4	2019	12	21	2019	12	22	sabado	domingo
2020-0069	1	15/12/2020	5:20	INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.	AVENIDA	1	-58,38746381	-34,61790839	Moto	Pasajeros	PASAJERO_ACOMPAÑANTE	MASCULINO	25	15/12/2020	2	5	2020	12	15	2020	12	15	martes	martes
2021-0006	1	12/01/2021	21:00	AU ILLIA y SARMIENTO AV.	AUTOPISTA	14	-58,40786274	-34,56726817	Moto	Cargas	PASAJERO_ACOMPAÑANTE	FEMENINO	23	12/01/2021	1	21	2021	1	12	2021	1	12	martes	martes
2021-0034	1	19/04/2021	14:40	ALCORTA, AMANCIO AV. y ZAVALETA	AVENIDA	4	-58,40184094	-34,64546845	Moto	Cargas	PASAJERO_ACOMPAÑANTE	FEMENINO	26	19/04/2021	1	14	2021	4	19	2021	4	19	lunes	lunes
2021-0044	1	25/05/2021	2:00	PERON, EVA AV. Y ACOSTA, MARIANO	AVENIDA	9	-58,46712311	-34,64600222	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	MASCULINO	21	25/05/2021	1	2	2021	5	25	2021	5	25	martes	martes
2021-0052	1	20/06/2021	5:40	PAZ, GRAL. AV. 14723	AVENIDA	8	-58,49530249	-34,68010798	Moto	Objeto Fijo	PASAJERO_ACOMPAÑANTE	FEMENINO	19	20/06/2021	1	5	2021	6	20	2021	6	20	domingo	domingo
2021-0055	1	29/06/2021	12:20	CORRIENTES AV. Y PUEYRREDOR AV.	AVENIDA	3	-58,40547222	-34,60456293	Moto	Cargas	PASAJERO_ACOMPAÑANTE	MASCULINO	47	29/06/2021	1	12	2021	6	29	2021	6	29	martes	martes
2021-0093	1	13/12/2021	17:10	AV. RIESTRA Y MOM	AVENIDA	7	-58,43353773	-34,64561636	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	18	18/12/2021	2	17	2021	12	13	2021	12	18	lunes	sabado
2021-0094	1	20/12/2021	1:10	AU DELLEPIANE Y LACARRA	AUTOPISTA	9	-58,46739825	-34,65117757	Moto	Auto	PASAJERO_ACOMPAÑANTE	FEMENINO	43	20/12/2021	2	1	2021	12	20	2021	12	20	lunes	lunes
2016-0017	1	15/02/2016	16:54	MARIANO ACOSTA Y ANA MARIA JANER	AVENIDA	8	-58,44989671	-34,65970435	Peaton	Moto	PEATON	MASCULINO	59	16/02/2016	1	16	2016	2	15	2016	2	16	lunes	martes
2016-0028	1	02/03/2016	10:00	VIAMONTE Y AV 9 DE JULIO	AVENIDA	1	-58,38199706	-34,60028648	Peaton	Cargas	PEATON	MASCULINO	50	02/03/2016	1	10	2016	3	2	2016	3	2	miercoles	miercoles
2016-0043	1	30/03/2016	18:15	DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO	AVENIDA	8	-58,47832463	-34,67494416	Peaton	Cargas	PEATON	FEMENINO	56	30/03/2016	1	18	2016	3	30	2016	3	30	miercoles	miercoles
2016-0055	1	25/04/2016	20:30	RAMON CASTILLA Y AV FIGUEROA ALCORTA	AVENIDA	14	-58,40021959	-34,57964781	Peaton	Cargas	PEATON	MASCULINO	79	28/04/2016	1	20	2016	4	25	2016	4	28	lunes	jueves
2016-0058	1	04/05/2016	14:00	LIMA 1471	CALLE	1	-58,38247542	-34,62556293	Peaton	Moto	PEATON	FEMENINO	57	08/05/2016	1	14	2016	5	4	2016	5	8	miercoles	domingo
2016-0083	1	28/06/2016	20:46	AV JUAN B ALBERDI Y PUAN	AVENIDA	6	-58,44788671	-34,62539009	Peaton	Moto	PEATON	FEMENINO	76	29/06/2016	1	20	2016	6	28	2016	6	29	martes	miercoles
2016-0110	1	24/08/2016	20:21	AV ALBERDI Y CARHUE	AVENIDA	9	-58,51232237	-34,6590353	Peaton	Sd	PEATON	MASCULINO	57	24/08/2016	2	20	2016	8	24	2016	8	24	miercoles	miercoles
2016-0135	1	24/10/2016	5:00	AV FIGUEROA ALCORTA  Y PINEDO	AVENIDA	14	-58,42260225	-34,56403694	Peaton	Sd	PEATON	MASCULINO	29	25/10/2016	2	5	2016	10	24	2016	10	25	lunes	martes
2016-0153	1	25/11/2016	15:42	ARAOZ Y AV CORDOBA	AVENIDA	15	-58,4291709	-34,59485488	Peaton	Moto	PEATON	FEMENINO	83	25/11/2016	2	15	2016	11	25	2016	11	25	viernes	viernes
2016-0175	1	27/12/2016	8:15	CNEL RAMON L FALCON Y MEMBRILLAR	CALLE	7	-58,46064174	-34,62960517	Peaton	Bicicleta	PEATON	FEMENINO	42	27/12/2016	2	8	2016	12	27	2016	12	27	martes	martes
2016-0178	1	30/12/2016	16:18	REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA	CALLE	3	-58,40288226	-34,61544091	Peaton	Multiple	PEATON	FEMENINO	7	30/12/2016	2	16	2016	12	30	2016	12	30	viernes	viernes
2017-0007	1	11/01/2017	17:00	LIMA Y MEXICO	CALLE	1	-58,3816166	-34,61529543	Peaton	Multiple	PEATON	MASCULINO	48	11/01/2017	1	17	2017	1	11	2017	1	11	miercoles	miercoles
2017-0013	1	27/01/2017	7:00	IRIARTE 3055	AVENIDA	4	-58,38972622	-34,65098981	Peaton	Cargas	PEATON	MASCULINO	4	27/01/2017	1	7	2017	1	27	2017	1	27	viernes	viernes
2017-0052	1	05/05/2017	3:40	AV. GRAL. PAZ Y GOLETA JULIA	AVENIDA	8	-58,49413799	-34,68095739	Peaton	Cargas	PEATON	FEMENINO	47	05/05/2017	1	3	2017	5	5	2017	5	5	viernes	viernes
2017-0058	1	09/05/2017	23:10	AV. CORDOBA Y LIBERTAD	AVENIDA	1	-58,38403232	-34,5991594	Peaton	Moto	PEATON	MASCULINO	80	09/05/2017	1	23	2017	5	9	2017	5	9	martes	martes
2017-0061	1	15/05/2017	13:29	PARAGUAY Y AV. CALLAO	AVENIDA	2	-58,39303911	-34,59871111	Peaton	Moto	PEATON	MASCULINO	47	16/05/2017	1	13	2017	5	15	2017	5	16	lunes	martes
2017-0075	1	12/06/2017	22:38	AV. DE MAYO Y AV. 9 DE JULIO	AVENIDA	1	-58,381542	-34,60906385	Peaton	Moto	PEATON	MASCULINO	55	12/06/2017	1	22	2017	6	12	2017	6	12	lunes	lunes
2017-0076	1	13/06/2017	14:50	AV. RAMON CASTILLO Y CALLE 12	AVENIDA	2	-58,38526125	-34,5780581	Peaton	Cargas	PEATON	FEMENINO	30	13/06/2017	1	14	2017	6	13	2017	6	13	martes	martes
2017-0080	1	22/06/2017	10:15	AV. JUAN B ALBERDI Y AV. ESCALADA	AVENIDA	9	-58,49525314	-34,64487785	Peaton	Cargas	PEATON	FEMENINO	95	22/06/2017	1	10	2017	6	22	2017	6	22	jueves	jueves
2017-0086	1	09/07/2017	7:30	AV. RIVADAVIA Y MURGUIONDO	AVENIDA	9	-58,51876802	-34,63905965	Peaton	Moto	PEATON	FEMENINO	30	09/07/2017	2	7	2017	7	9	2017	7	9	domingo	domingo
2017-0101	1	23/08/2017	10:00	AV. FCO. LACROZE Y ZAPATA	AVENIDA	13	-58,44537508	-34,57084818	Peaton	Multiple	PEATON	FEMENINO	61	23/08/2017	2	10	2017	8	23	2017	8	23	miercoles	miercoles
2017-0102	1	24/08/2017	1:10	IRIARTE Y ZAVALETA	AVENIDA	4	-58,40056767	-34,6510708	Peaton	Cargas	PEATON	MASCULINO	46	24/08/2017	2	1	2017	8	24	2017	8	24	jueves	jueves
2017-0104	1	25/08/2017	9:00	AV. 9 DE JULIO Y ESTADOS UNIDOS	AVENIDA	1	-58,38109568	-34,61853244	Peaton	Cargas	PEATON	FEMENINO	18	25/08/2017	2	9	2017	8	25	2017	8	25	viernes	viernes
2017-0111	1	07/09/2017	18:23	USPALLATA Y PIROVANO	CALLE	4	-58,42023854	-34,6423411	Peaton	Cargas	PEATON	FEMENINO	79	07/09/2017	2	18	2017	9	7	2017	9	7	jueves	jueves
2017-0137	1	17/11/2017	11:45	AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS	AVENIDA	11	-58,51280715	-34,59279388	Peaton	Cargas	PEATON	FEMENINO	60	17/11/2017	2	11	2017	11	17	2017	11	17	viernes	viernes
2017-0160	1	22/12/2017	13:15	AV. NAZCA 365	AVENIDA	7	-58,47074114	-34,62771756	Peaton	Moto	PEATON	FEMENINO	30	22/12/2017	2	13	2017	12	22	2017	12	22	viernes	viernes
2018-0001	1	01/01/2018	22:50	San Juan Av. Y Rincón	AVENIDA	3	-58,39536773	-34,62297346	Peaton	Moto	PEATON	MASCULINO	83	02/01/2018	1	22	2018	1	1	2018	1	2	lunes	martes
2018-0003	1	05/01/2018	10:12	Pueyrredon, Honorio, Dr. Av. y Galicia	AVENIDA	15	-58,44860217	-34,60395657	Peaton	Multiple	PEATON	FEMENINO	58	05/01/2018	1	10	2018	1	5	2018	1	5	viernes	viernes
2018-0014	1	31/01/2018	20:00	Moreno, Perito Av. y Rivera Indarte	AVENIDA	7	-58,44074927	-34,65080597	Peaton	Moto	PEATON	MASCULINO	42	04/02/2018	1	20	2018	1	31	2018	2	4	miercoles	domingo
2018-0024	1	28/02/2018	23:00	Alvarez Thomas Av. y Donado	AVENIDA	15	-58,47087351	-34,57827342	Peaton	Cargas	PEATON	MASCULINO	70	28/02/2018	1	23	2018	2	28	2018	2	28	miercoles	miercoles
2018-0027	1	11/03/2018	23:00	Castro y Rondeau	CALLE	5	-58,41911301	-34,63722107	Peaton	Moto	PEATON	FEMENINO	74	11/03/2018	1	23	2018	3	11	2018	3	11	domingo	domingo
2018-0028	1	13/03/2018	15:45	Bilbao, Francisco Av. y Azul	AVENIDA	9	-58,47120586	-34,64251042	Peaton	Cargas	PEATON	MASCULINO	71	13/03/2018	1	15	2018	3	13	2018	3	13	martes	martes
2018-0037	1	18/04/2018	18:45	Cordoba Av. y Uriburu Jose E., Pres.	AVENIDA	2	-58,3987261	-34,59975962	Peaton	Cargas	PEATON	MASCULINO	84	19/04/2018	1	18	2018	4	18	2018	4	19	miercoles	jueves
2018-0040	1	27/04/2018	11:00	Ramon Freire y Virrey Olaguer y Feliu	CALLE	13	-58,45686132	-34,57305993	Peaton	Cargas	PEATON	FEMENINO	42	27/04/2018	1	11	2018	4	27	2018	4	27	viernes	viernes
2018-0054	1	22/05/2018	11:15	Lugones 2430	CALLE	12	-58,47969138	-34,57121563	Peaton	Bicicleta	PEATON	FEMENINO	86	25/05/2018	1	11	2018	5	22	2018	5	25	martes	viernes
2018-0062	1	14/06/2018	1:00	Rosario y Barco Centenera Del	CALLE	6	-58,44110156	-34,62082399	Peaton	Cargas	PEATON	MASCULINO	32	14/06/2018	1	1	2018	6	14	2018	6	14	jueves	jueves
2018-0073	1	11/07/2018	15:45	Iriarte, Gral. Av. 3400	AVENIDA	4	-58,39546165	-34,65168841	Peaton	Cargas	PEATON	FEMENINO	67	11/07/2018	2	15	2018	7	11	2018	7	11	miercoles	miercoles
2018-0079	1	23/07/2018	7:15	De Los Corrales Av. y Paz, Gral. Av.	AVENIDA	9	-58,50877521	-34,66977709	Peaton	Cargas	PEATON	MASCULINO	42	23/07/2018	2	7	2018	7	23	2018	7	23	lunes	lunes
2018-0081	1	29/07/2018	6:30	Castañares Av. y Rivera Indarte Av.	AVENIDA	7	-58,44744156	-34,64567171	Peaton	Multiple	PEATON	MASCULINO	35	29/07/2018	2	6	2018	7	29	2018	7	29	domingo	domingo
2018-0084	1	03/08/2018	7:25	Av. Alicia Moreau de Justo y Cochabamba	AVENIDA	1	-58,36523349	-34,62260331	Peaton	Cargas	PEATON	MASCULINO	45	03/08/2018	2	7	2018	8	3	2018	8	3	viernes	viernes
2018-0103	1	27/09/2018	17:51	Av. Castañares y Bonorino	AVENIDA	7	-58,44609828	-34,64446729	Peaton	Moto	PEATON	MASCULINO	1	29/09/2018	2	17	2018	9	27	2018	9	29	jueves	sabado
2018-0110	1	13/10/2018	3:05	Corrientes Av. y Gallardo, Angel Av.	AVENIDA	15	-58,43220014	-34,60207186	Peaton	Moto	PEATON	MASCULINO	60	14/10/2018	2	3	2018	10	13	2018	10	14	sabado	domingo
2018-0116	1	01/11/2018	10:50	Paz, Gral. Av. 14800	AVENIDA	8	-58,49371157	-34,67981324	Peaton	Cargas	PEATON	MASCULINO	48	08/11/2018	2	10	2018	11	1	2018	11	8	jueves	jueves
2018-0118	1	05/11/2018	14:49	Peron, Juan Domingo, Tte. General y Pueyrredon Av.	AVENIDA	3	-58,40612253	-34,60774301	Peaton	Moto	PEATON	FEMENINO	80	05/11/2018	2	14	2018	11	5	2018	11	5	lunes	lunes
2018-0119	1	05/11/2018	22:35	Rabanal y San Pedrito	AVENIDA	8	-58,43613623	-34,66292532	Peaton	Sd	PEATON	FEMENINO	32	06/11/2018	2	22	2018	11	5	2018	11	6	lunes	martes
2018-0132	1	12/12/2018	8:26	AU Arturo Illia y Castillo, Ramon S.	AUTOPISTA	2	-58,39490504	-34,57241534	Peaton	Cargas	PEATON	MASCULINO	70	12/12/2018	2	8	2018	12	12	2018	12	12	miercoles	miercoles
