Id,N_Victimas,Fecha_Siniestro,Hora,Lugar_Del_Hecho,Tipo_De_Calle,Comuna,Pos_X,Pos_Y,Victima,Acusado,Barrios,Rol,Sexo,Edad,Fecha_Fallecimiento,Semestre,Hora_Siniestro,Anio_Siniestro,Mes_Siniestro,Dia_Siniestro,Anio_Fallecimiento,Mes_Fallecimiento,Dia_Fallecimiento,Dia_Semana_Siniestro,Dia_Semana_Fallecimiento
2017-0033,1,2017-03-12,07:30:00,AV. GRAL. PAZ KM. 10,AVENIDA,11,-58.52466448,-34.60325478,Auto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,28,2017-03-12,1,7,2017,3,12,2017,3,12,domingo,domingo
2017-0034,1,2017-03-13,07:50:00,GODOY CRUZ 2651,CALLE,14,-58.42554218,-34.57929036,Peaton,Auto,['Palermo'],PEATON,MASCULINO,43,2017-03-13,1,7,2017,3,13,2017,3,13,lunes,lunes
2017-0035,3,2017-03-23,05:00:00,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,-58.35881506,-34.61113641,Auto,Objeto Fijo,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,28,2017-03-23,1,5,2017,3,23,2017,3,23,jueves,jueves
2017-0035,3,2017-03-23,05:00:00,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,-58.35881506,-34.61113641,Auto,Objeto Fijo,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PASAJERO_ACOMPAÑANTE,MASCULINO,32,2017-03-23,1,5,2017,3,23,2017,3,23,jueves,jueves
2017-0035,3,2017-03-23,05:00:00,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,-58.35881506,-34.61113641,Auto,Objeto Fijo,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-03-23,1,5,2017,3,23,2017,3,23,jueves,jueves
2017-0036,2,2017-03-29,18:00:00,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,AVENIDA,12,-58.51452347,-34.58159762,Moto,Pasajeros,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,FEMENINO,42,2017-03-29,1,18,2017,3,29,2017,3,29,miÃ©rcoles,miÃ©rcoles
2017-0036,2,2017-03-29,18:00:00,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,AVENIDA,12,-58.51452347,-34.58159762,Moto,Pasajeros,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,20,2017-03-29,1,18,2017,3,29,2017,3,29,miÃ©rcoles,miÃ©rcoles
2017-0037,1,2017-03-31,03:00:00,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,-58.38896772,-34.61799615,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,41,2017-03-31,1,3,2017,3,31,2017,3,31,viernes,viernes
2017-0038,1,2017-04-01,19:00:00,AV. CASTAÑARES Y LAUTARO,AVENIDA,7,-58.44516857,-34.64363363,Moto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,FEMENINO,40,2017-04-01,1,19,2017,4,1,2017,4,1,sÃ¡bado,sÃ¡bado
2017-0040,1,2017-04-03,09:40:00,CAMINO CIUDAD UNUVERSITARIA Y AV. TTE. GUIRALDES,AVENIDA,13,-58.43834197,-34.54560369,Auto,Multiple,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,43,2017-04-03,1,9,2017,4,3,2017,4,3,lunes,lunes
2017-0041,1,2017-04-03,23:15:00,BALDOMERO FERNANDEZ MORENO 2186,CALLE,7,-58.45485084,-34.63531854,Moto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,17,2017-04-03,1,23,2017,4,3,2017,4,3,lunes,lunes
2017-0045,1,2017-04-14,06:15:00,NOGOYA 5940,CALLE,10,-58.52449285,-34.62454175,Moto,Objeto Fijo,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,21,2017-04-14,1,6,2017,4,14,2017,4,14,viernes,viernes
2017-0047,1,2017-04-23,06:30:00,AV. ARGENTINA Y AV. CORVALAN,AVENIDA,8,-58.46713742,-34.6719879,Moto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,37,2017-04-23,1,6,2017,4,23,2017,4,23,domingo,domingo
2017-0049,1,2017-04-27,18:16:00,AV. FERNANDEZ DE LA CRUZ Y VARELA,AVENIDA,8,-58.43850413,-34.65554754,Peaton,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,22,2017-04-27,1,18,2017,4,27,2017,4,27,jueves,jueves
2017-0052,1,2017-05-05,03:40:00,AV. GRAL. PAZ Y GOLETA JULIA,AVENIDA,8,-58.49413799,-34.68095739,Peaton,Cargas,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,FEMENINO,47,2017-05-05,1,3,2017,5,5,2017,5,5,viernes,viernes
2017-0053,1,2017-05-05,20:16:22,VIEYTES Y VILLARINO,CALLE,4,-58.37547846,-34.65326075,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,28,2017-05-05,1,20,2017,5,5,2017,5,5,viernes,viernes
2017-0054,1,2017-05-07,21:00:00,AV. DE LOS CONSTITUYENTES Y PEDRO MORAN,AVENIDA,15,-58.48680218,-34.58689719,Moto,Auto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PASAJERO_ACOMPAÑANTE,FEMENINO,20,2017-05-07,1,21,2017,5,7,2017,5,7,domingo,domingo
2017-0055,1,2017-05-09,08:30:00,AV. DE LOS CONSTITUYENTES 4900,AVENIDA,12,-58.49563989,-34.57962262,Auto,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,32,2017-05-09,1,8,2017,5,9,2017,5,9,martes,martes
2017-0058,1,2017-05-09,23:10:00,AV. CORDOBA Y LIBERTAD,AVENIDA,1,-58.38403232,-34.5991594,Peaton,Moto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,80,2017-05-09,1,23,2017,5,9,2017,5,9,martes,martes
2017-0059,1,2017-05-11,09:24:00,BRASIL Y LIMA,CALLE,1,-58.38223382,-34.62693865,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,39,2017-05-11,1,9,2017,5,11,2017,5,11,jueves,jueves
2017-0060,1,2017-05-13,07:20:00,AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ,AVENIDA,8,-58.45966521,-34.67323292,Moto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-05-13,1,7,2017,5,13,2017,5,13,sÃ¡bado,sÃ¡bado
2017-0061,1,2017-05-15,13:29:30,PARAGUAY Y AV. CALLAO ,AVENIDA,2,-58.39303911,-34.59871111,Peaton,Moto,['Recoleta'],PEATON,MASCULINO,47,2017-05-16,1,13,2017,5,15,2017,5,16,lunes,martes
2017-0062,1,2017-05-15,16:00:00,AV. JUAN B JUSTO Y SAN BLAS,AVENIDA,10,-58.51262106,-34.63395999,Moto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,35,2017-05-15,1,16,2017,5,15,2017,5,15,lunes,lunes
2017-0063,1,2017-05-17,10:13:00,CHILE Y AV. 9 DE JULIO,AVENIDA,1,-58.38118367,-34.61646839,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,79,2017-05-17,1,10,2017,5,17,2017,5,17,miÃ©rcoles,miÃ©rcoles
2017-0064,1,2017-05-20,05:00:00,MAIPU Y PERON,CALLE,1,-58.37653284,-34.60582475,Cargas,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PASAJERO_ACOMPAÑANTE,MASCULINO,61,2017-05-20,1,5,2017,5,20,2017,5,20,sÃ¡bado,sÃ¡bado
2017-0065,1,2017-05-22,16:00:00,AV. SUAREZ Y HERRERA,AVENIDA,4,-58.37709334,-34.64035082,Bicicleta,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CICLISTA,MASCULINO,21,2017-05-22,1,16,2017,5,22,2017,5,22,lunes,lunes
2017-0066,1,2017-05-22,18:10:00,AV. SAN MARTIN Y FRAGATA SARMIENTO,AVENIDA,15,-58.46002142,-34.60409469,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,10,2017-05-22,1,18,2017,5,22,2017,5,22,lunes,lunes
2017-0067,1,2017-05-23,02:45:00,AV. DIRECTORIO Y AV. JOSE MARIA MORENO,AVENIDA,6,-58.4338197,-34.62801894,Moto,Cargas,['Caballito'],CONDUCTOR,MASCULINO,21,2017-05-23,1,2,2017,5,23,2017,5,23,martes,martes
2017-0068,1,2017-05-27,19:50:00,AV. TTE. FRANCISCO RABANAL 2950,AVENIDA,8,-58.43580656,-34.66437532,Moto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,32,2017-05-27,1,19,2017,5,27,2017,5,27,sÃ¡bado,sÃ¡bado
2017-0069,1,2017-05-24,14:15:00,AV. GRAL. PAZ Y ULRICO SCHMIDL,AVENIDA,9,-58.52173071,-34.65997463,Moto,Sd,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,39,2017-05-29,1,14,2017,5,24,2017,5,29,miÃ©rcoles,lunes
2017-0070,1,2017-05-30,13:20:00,NUEVA YORK  3696,CALLE,11,-58.50791763,-34.59804273,Peaton,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",PEATON,MASCULINO,80,2017-05-31,1,13,2017,5,30,2017,5,31,martes,miÃ©rcoles
2017-0072,1,2017-06-03,23:20:00,AV. DE LOS CONSTITUYENTES Y VALLEJOS,AVENIDA,12,-58.49175088,-34.58226957,Auto,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,25,2017-06-03,1,23,2017,6,3,2017,6,3,sÃ¡bado,sÃ¡bado
2017-0073,1,2017-06-04,09:00:00,AV. CORRIENTES Y ECUADOR,AVENIDA,3,-58.40781467,-34.60425669,Moto,Auto,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,19,2017-06-04,1,9,2017,6,4,2017,6,4,domingo,domingo
2017-0074,1,2017-06-04,12:50:00,CASCO 133,CALLE,9,-58.52567073,-34.63787791,Sd,Sd,"['Liniers', 'Mataderos', 'Parque Avellaneda']",SD,MASCULINO,70,2017-06-04,1,12,2017,6,4,2017,6,4,domingo,domingo
2017-0075,1,2017-06-12,22:38:00,AV. DE MAYO Y AV. 9 DE JULIO,AVENIDA,1,-58.381542,-34.60906385,Peaton,Moto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,55,2017-06-12,1,22,2017,6,12,2017,6,12,lunes,lunes
2017-0076,1,2017-06-13,14:50:00,AV. RAMON CASTILLO Y CALLE 12,AVENIDA,2,-58.38526125,-34.5780581,Peaton,Cargas,['Recoleta'],PEATON,FEMENINO,30,2017-06-13,1,14,2017,6,13,2017,6,13,martes,martes
2017-0077,1,2017-06-17,23:45:00,FRAY JUSTO SANTAMARIA DE ORO 1930,CALLE,14,-58.42934104,-34.58451712,Moto,Cargas,['Palermo'],CONDUCTOR,FEMENINO,60,2017-06-18,1,23,2017,6,17,2017,6,18,sÃ¡bado,domingo
2017-0079,1,2017-06-19,16:26:00,MEXICO Y DEAN FUNES,CALLE,3,-58.40657493,-34.61781124,Moto,Cargas,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,33,2017-06-19,1,16,2017,6,19,2017,6,19,lunes,lunes
2017-0080,1,2017-06-22,10:15:00,AV. JUAN B ALBERDI Y AV. ESCALADA,AVENIDA,9,-58.49525314,-34.64487785,Peaton,Cargas,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,95,2017-06-22,1,10,2017,6,22,2017,6,22,jueves,jueves
2017-0082,1,2017-06-25,22:40:00,AV. ENTRE RIOS Y AV. BRASIL,AVENIDA,4,-58.39092851,-34.62932696,Peaton,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,36,2017-06-25,1,22,2017,6,25,2017,6,25,domingo,domingo
2017-0083,1,2017-07-04,00:25:00,AV. JUAN B ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,-58.49603546,-34.64564271,Moto,Cargas,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,37,2017-07-04,2,0,2017,7,4,2017,7,4,martes,martes
2017-0084,1,2017-07-05,12:49:00,AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA,AVENIDA,2,-58.38502878,-34.58703485,Peaton,Pasajeros,['Recoleta'],PEATON,FEMENINO,73,2017-07-05,2,12,2017,7,5,2017,7,5,miÃ©rcoles,miÃ©rcoles
2017-0085,1,2017-07-07,14:15:00,TACUARI Y AV. MARTIN GARCIA,AVENIDA,4,-58.37261143,-34.63150425,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,84,2017-07-07,2,14,2017,7,7,2017,7,7,viernes,viernes
2017-0086,1,2017-07-09,07:30:00,AV. RIVADAVIA Y MURGUIONDO,AVENIDA,9,-58.51876802,-34.63905965,Peaton,Moto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,30,2017-07-09,2,7,2017,7,9,2017,7,9,domingo,domingo
2017-0087,1,2017-07-10,10:45:00,24 DE NOVIEMBRE 390,CALLE,3,-58.41095567,-34.61516101,Peaton,Auto,"['Balvanera', 'San Cristóbal']",PEATON,FEMENINO,73,2017-07-10,2,10,2017,7,10,2017,7,10,lunes,lunes
2017-0088,1,2017-07-10,22:30:00,AV. PASEO COLON Y BRASIL,AVENIDA,1,-58.36797542,-34.62519403,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,43,2017-07-10,2,22,2017,7,10,2017,7,10,lunes,lunes
2017-0089,1,2017-07-13,12:05:00,MARTINIANO LEGUIZAMON 901,CALLE,9,-58.51514709,-34.64787051,Sd,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",SD,MASCULINO,23,2017-07-13,2,12,2017,7,13,2017,7,13,jueves,jueves
2017-0090,1,2017-07-15,05:15:00,AV. CHIVILCOY Y COLECTORA AV. GRAL. PAZ ,AVENIDA,11,-58.51925642,-34.59171721,Peaton,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",PEATON,MASCULINO,22,2017-07-15,2,5,2017,7,15,2017,7,15,sÃ¡bado,sÃ¡bado
2017-0091,1,2017-07-15,13:00:00,SUPERI Y AV. GRAL. PAZ,AVENIDA,12,-58.48671535,-34.54321216,Moto,Sd,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,58,2017-07-15,2,13,2017,7,15,2017,7,15,sÃ¡bado,sÃ¡bado
2017-0092,1,2017-07-24,22:16:01,AU 25 DE MAYO Y AU FRONDIZI (9 DE JULIO SUR),AUTOPISTA,1,-58.38268809,-34.62282019,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,66,2017-07-24,2,22,2017,7,24,2017,7,24,lunes,lunes
2017-0093,1,2017-07-25,16:48:40,"AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO",AUTOPISTA,13,-58.43633522,-34.54966288,Peaton,Auto,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,MASCULINO,42,2017-07-25,2,16,2017,7,25,2017,7,25,martes,martes
2017-0094,1,2017-07-27,08:50:00,VICTOR HUGO 2639,CALLE,10,-58.52640838,-34.61765855,Bicicleta,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CICLISTA,FEMENINO,56,2017-07-27,2,8,2017,7,27,2017,7,27,jueves,jueves
2017-0095,1,2017-08-06,08:00:00,AV. CORDOBA Y JERONIMO SALGUERO,AVENIDA,14,-58.41894306,-34.59778875,Moto,Auto,['Palermo'],CONDUCTOR,MASCULINO,36,2017-08-06,2,8,2017,8,6,2017,8,6,domingo,domingo
2017-0096,1,2017-08-07,19:50:00,AV. CABILDO Y NUÑEZ,AVENIDA,13,-58.46756026,-34.54972741,Peaton,Pasajeros,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,MASCULINO,87,2017-08-07,2,19,2017,8,7,2017,8,7,lunes,lunes
2017-0098,1,2017-08-08,12:10:00,JOSE BONIFACIO 2114,CALLE,7,-58.45715752,-34.63132912,Peaton,Auto,"['Flores', 'Parque Chacabuco']",PEATON,FEMENINO,61,2017-08-08,2,12,2017,8,8,2017,8,8,martes,martes
2017-0099,1,2017-08-17,19:45:00,AV. PTE FIGUEROA ALCORTA 5400,AVENIDA,14,-58.42406784,-34.56213916,Bicicleta,Auto,['Palermo'],CICLISTA,MASCULINO,28,2017-08-17,2,19,2017,8,17,2017,8,17,jueves,jueves
2017-0100,1,2017-08-21,07:45:00,VENEZUELA 2135,CALLE,3,-58.3967447,-34.61512051,Moto,Objeto Fijo,"['Balvanera', 'San Cristóbal']",PASAJERO_ACOMPAÑANTE,FEMENINO,16,2017-08-21,2,7,2017,8,21,2017,8,21,lunes,lunes
2017-0101,1,2017-08-23,10:00:00,AV. FCO. LACROZE Y ZAPATA,AVENIDA,13,-58.44537508,-34.57084818,Peaton,Multiple,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,FEMENINO,61,2017-08-23,2,10,2017,8,23,2017,8,23,miÃ©rcoles,miÃ©rcoles
2017-0102,1,2017-08-24,01:10:00,IRIARTE Y ZAVALETA,AVENIDA,4,-58.40056767,-34.6510708,Peaton,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,46,2017-08-24,2,1,2017,8,24,2017,8,24,jueves,jueves
2017-0104,1,2017-08-25,09:00:00,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,1,-58.38109568,-34.61853244,Peaton,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,18,2017-08-25,2,9,2017,8,25,2017,8,25,viernes,viernes
2017-0106,1,2017-08-31,19:50:00,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,14,-58.42533612,-34.58035258,Peaton,Pasajeros,['Palermo'],PEATON,FEMENINO,85,2017-08-31,2,19,2017,8,31,2017,8,31,jueves,jueves
2017-0107,1,2017-09-01,11:30:00,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,13,-58.46062311,-34.54395182,Moto,Cargas,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,41,2017-09-01,2,11,2017,9,1,2017,9,1,viernes,viernes
2017-0108,2,2017-09-02,04:53:08,AV. GRAL. PAZ Y MACHAIN,AVENIDA,12,-58.49491054,-34.54795581,Objeto Fijo,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,MASCULINO,17,2017-09-02,2,4,2017,9,2,2017,9,2,sÃ¡bado,sÃ¡bado
2017-0108,2,2017-09-02,04:53:08,AV. GRAL. PAZ Y MACHAIN,AVENIDA,12,-58.49491054,-34.54795581,Objeto Fijo,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,MASCULINO,10,2017-09-02,2,4,2017,9,2,2017,9,2,sÃ¡bado,sÃ¡bado
2017-0109,1,2017-09-04,21:00:00,AV. DIRECTORIO Y PORTELA,AVENIDA,7,-58.47130269,-34.63665402,Moto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,21,2017-09-05,2,21,2017,9,4,2017,9,5,lunes,martes
2017-0110,1,2017-09-06,14:15:00,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,1,-58.370488,-34.60189492,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,56,2017-09-07,2,14,2017,9,6,2017,9,7,miÃ©rcoles,jueves
2017-0111,1,2017-09-07,18:23:37,USPALLATA Y PIROVANO,CALLE,4,-58.42023854,-34.6423411,Peaton,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,FEMENINO,79,2017-09-07,2,18,2017,9,7,2017,9,7,jueves,jueves
2017-0112,2,2017-09-10,09:32:17,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,7,-58.45807401,-34.6399743,Auto,Objeto Fijo,"['Flores', 'Parque Chacabuco']",PASAJERO_ACOMPAÑANTE,MASCULINO,1,2017-09-10,2,9,2017,9,10,2017,9,10,domingo,domingo
2017-0112,2,2017-09-10,09:32:17,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,7,-58.45807401,-34.6399743,Auto,Objeto Fijo,"['Flores', 'Parque Chacabuco']",PASAJERO_ACOMPAÑANTE,MASCULINO,42,2017-09-13,2,9,2017,9,10,2017,9,13,domingo,miÃ©rcoles
2017-0113,1,2017-09-11,06:30:00,AV. SANTA FE Y MAIPU,AVENIDA,1,-58.37697717,-34.59573848,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,76,2017-09-11,2,6,2017,9,11,2017,9,11,lunes,lunes
2017-0114,1,2017-09-15,02:30:00,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,2,-58.3910058,-34.5849866,Auto,Objeto Fijo,['Recoleta'],CONDUCTOR,MASCULINO,26,2017-09-15,2,2,2017,9,15,2017,9,15,viernes,viernes
2017-0115,1,2017-09-19,18:52:33,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,5,-58.42182126,-34.63089661,Moto,Bicicleta,"['Almagro', 'Boedo']",CONDUCTOR,MASCULINO,34,2017-09-19,2,18,2017,9,19,2017,9,19,martes,martes
2017-0116,1,2017-09-20,22:24:00,COLECTORA AV. GRAL. PAZ 5750,AVENIDA,12,-58.51389422,-34.58075791,Moto,Objeto Fijo,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,22,2017-09-20,2,22,2017,9,20,2017,9,20,miÃ©rcoles,miÃ©rcoles
2017-0118,1,2017-09-22,07:02:09,VIEYTES Y CRUZ,AVENIDA,4,-58.37585415,-34.65232158,Moto,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,FEMENINO,26,2017-09-29,2,7,2017,9,22,2017,9,29,viernes,viernes
2017-0120,1,2017-10-02,15:55:33,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,9,-58.47297505,-34.66245085,Moto,Cargas,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,20,2017-10-02,2,15,2017,10,2,2017,10,2,lunes,lunes
2017-0123,1,2017-10-10,01:05:38,ALBARIÑO Y AV. ARGENTINA,AVENIDA,8,-58.46855503,-34.67216349,Peaton,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,FEMENINO,36,2017-10-10,2,1,2017,10,10,2017,10,10,martes,martes
2017-0124,1,2017-10-12,14:40:28,JUAN RAMIREZ DE VELAZCO 1211,CALLE,15,-58.44254033,-34.59185043,Moto,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,51,2017-10-12,2,14,2017,10,12,2017,10,12,jueves,jueves
2017-0125,1,2017-10-13,06:12:20,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,8,-58.46622247,-34.67926929,Moto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,29,2017-10-13,2,6,2017,10,13,2017,10,13,viernes,viernes
2017-0126,2,2017-10-14,06:15:00,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,8,-58.48003734,-34.68148508,Auto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,MASCULINO,39,2017-10-14,2,6,2017,10,14,2017,10,14,sÃ¡bado,sÃ¡bado
2017-0126,2,2017-10-14,06:15:00,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,8,-58.48003734,-34.68148508,Auto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,36,2017-10-14,2,6,2017,10,14,2017,10,14,sÃ¡bado,sÃ¡bado
2017-0127,1,2017-10-16,07:45:00,GALLO Y AV. CORDOBA,AVENIDA,2,-58.41192137,-34.59800248,Moto,Moto,['Recoleta'],PASAJERO_ACOMPAÑANTE,MASCULINO,24,2017-10-16,2,7,2017,10,16,2017,10,16,lunes,lunes
2017-0128,1,2017-10-17,12:30:00,DR. JUAN F. ARANGUREN 611,CALLE,6,-58.44034689,-34.61349731,Peaton,Pasajeros,['Caballito'],PEATON,FEMENINO,60,2017-10-17,2,12,2017,10,17,2017,10,17,martes,martes
2017-0129,1,2017-10-26,19:15:15,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,9,-58.47155277,-34.64925746,Moto,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,57,2017-10-26,2,19,2017,10,26,2017,10,26,jueves,jueves
2017-0130,1,2017-10-27,05:30:00,CHORROARIN Y AV. SAN MARTIN,AVENIDA,15,-58.47883099,-34.59967065,Auto,Cargas,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,23,2017-10-27,2,5,2017,10,27,2017,10,27,viernes,viernes
